regio2,regio3,baseRent,totalRent,livingSpace,noRooms,balcony,hasKitchen,newlyConst,yearConstructed,price_per_sqm
Bottrop,Altstadt,360.0,570.0,53.43,2.5,False,False,False,1957.0,6.7377877596855695
Mettmann_Kreis,Ratingen,480.0,572.0,51.0,2.0,True,False,False,1958.0,9.411764705882353
Düsseldorf,Unterbilk,1650.0,2090.0,115.0,3.0,False,False,False,2002.0,14.347826086956522
Rhein_Erft_Kreis,Bergheim,460.0,580.0,60.0,2.0,True,False,False,,7.666666666666667
Krefeld,Bockum,599.58,854.58,82.9,3.0,False,False,False,1963.0,7.232569360675512
Minden_Lübbecke_Kreis,Minden,840.0,1060.0,107.0,3.0,True,False,True,2018.0,7.850467289719626
Düsseldorf,Golzheim,1050.0,1260.0,63.0,2.0,False,True,False,1903.0,16.666666666666668
Gütersloh_Kreis,Gütersloh,350.0,490.0,52.0,2.0,False,True,False,1966.0,6.730769230769231
Neuss_Rhein_Kreis,Rommerskirchen,960.0,1310.0,115.0,4.0,True,False,False,1800.0,8.347826086956522
Bochum,Langendreer,339.0,462.0,53.0,2.5,True,False,False,1960.0,6.39622641509434
Bonn,Bad_Godesberg,665.46,875.46,75.62,3.0,True,False,False,1967.0,8.800052896059244
Ennepe_Ruhr_Kreis,Gevelsberg,450.0,567.0,80.0,3.0,True,False,False,1906.0,5.625
Duisburg,Rumeln_Kaldenhausen,523.77,699.77,79.0,3.0,True,False,False,1967.0,6.63
Ennepe_Ruhr_Kreis,Witten,350.0,440.0,47.21,2.5,False,False,False,1954.0,7.413683541622538
Essen,Burgaltendorf,540.0,675.0,66.0,2.0,False,False,False,1965.0,8.181818181818182
Kleve_Kreis,Kleve,584.61,824.61,89.94,3.0,True,False,False,1996.0,6.5
Mettmann_Kreis,Hilden,550.0,690.0,56.0,2.0,True,True,False,,9.821428571428571
Mülheim_an_der_Ruhr,Mitte,1139.0,1398.0,103.0,3.0,True,False,True,2019.0,11.058252427184467
Wesel_Kreis,Dinslaken,830.0,1120.0,84.0,3.0,True,False,False,2014.0,9.880952380952381
Lippe_Kreis,Augustdorf,330.0,,63.0,3.0,True,True,False,1962.0,5.238095238095238
Borken_Kreis,Borken,540.0,820.0,90.0,4.0,True,False,False,2013.0,6.0
Düsseldorf,Carlstadt,1288.0,1644.0,92.0,3.0,True,False,False,1962.0,14.0
Köln,Vingst,790.0,950.0,65.0,2.0,False,True,False,1985.0,12.153846153846153
Düsseldorf,Golzheim,853.0,1008.0,55.53,2.0,False,True,False,,15.361066090401584
Rheinisch_Bergischer_Kreis,Odenthal,448.8,688.8,66.0,3.0,False,False,False,1950.0,6.8
Wuppertal,Uellendahl_Katernberg,450.0,,66.0,2.0,True,False,False,1950.0,6.818181818181818
Wuppertal,Barmen,392.0,622.0,80.0,3.0,False,False,False,1934.0,4.9
Düsseldorf,Pempelfort,960.0,1160.0,100.0,4.0,True,False,False,1956.0,9.6
Neuss_Rhein_Kreis,Neuss,550.0,,47.0,2.5,True,True,False,,11.702127659574469
Borken_Kreis,Borken,990.0,1180.0,126.0,3.0,True,False,True,2018.0,7.857142857142857
Soest_Kreis,Werl,600.0,,74.1,2.0,False,False,False,1912.0,8.097165991902834
Lippe_Kreis,Detmold,525.0,660.0,75.0,3.0,False,False,False,1965.0,7.0
Aachen_Kreis,Eschweiler,490.0,,77.0,3.0,False,False,False,1640.0,6.363636363636363
Paderborn_Kreis,Paderborn,390.0,500.0,43.0,2.0,True,True,False,2012.0,9.069767441860465
Essen,Stadtwald,690.0,790.0,80.0,3.5,True,False,False,,8.625
Bochum,Langendreer,488.0,638.6,60.24,2.5,False,False,False,1902.0,8.100929614873838
Mettmann_Kreis,Wülfrath,990.0,1255.0,91.69,3.0,True,False,True,2018.0,10.797251608681426
Hagen,Haspe,399.0,549.0,81.33,3.0,True,False,False,,4.905938767982295
Paderborn_Kreis,Paderborn,387.46,,81.4,4.0,True,True,False,1982.0,4.75995085995086
Essen,Altenessen_Süd,382.0,537.0,58.0,2.5,False,False,False,1963.0,6.586206896551724
Neuss_Rhein_Kreis,Neuss,1080.0,1390.0,104.0,3.0,True,True,False,1959.0,10.384615384615385
Düren_Kreis,Langerwehe,391.0,549.0,46.0,1.0,False,False,False,1993.0,8.5
Neuss_Rhein_Kreis,Kaarst,700.0,,75.0,3.0,True,False,False,1983.0,9.333333333333334
Remscheid,Vieringhausen,650.0,930.0,95.0,3.5,True,True,False,1998.0,6.842105263157895
Wesel_Kreis,Moers,500.0,650.0,63.0,3.0,False,False,False,1926.0,7.936507936507937
Düsseldorf,Oberkassel,2465.0,2850.0,145.0,4.0,True,False,False,1906.0,17.0
Bonn,Auerberg,595.0,595.0,44.0,1.0,True,True,False,,13.522727272727273
Duisburg,Rumeln_Kaldenhausen,750.0,,93.0,3.5,True,False,False,,8.064516129032258
Gelsenkirchen,Scholven,410.0,,72.0,3.5,True,False,False,1972.0,5.694444444444445
Ennepe_Ruhr_Kreis,Hattingen,354.0,468.0,62.0,3.0,False,False,False,1929.0,5.709677419354839
Köln,Lindenthal,950.0,,81.0,3.0,False,False,False,,11.728395061728396
Dortmund,Aplerbeck,590.0,730.0,78.0,3.5,False,False,False,,7.564102564102564
Dortmund,Eving,459.0,671.0,60.58,3.0,True,False,False,1959.0,7.576758005942556
Essen,Kray,399.0,535.0,56.92,2.0,True,False,False,,7.009838369641602
Oberbergischer_Kreis,Gummersbach,1020.0,1086.0,146.02,4.0,True,True,False,1995.0,6.985344473359813
Rhein_Sieg_Kreis,Lohmar,690.0,810.0,78.0,2.0,True,True,False,1966.0,8.846153846153847
Bonn,Bonn_Castell,390.0,535.0,27.26,1.0,False,True,False,,14.306676449009537
Olpe_Kreis,Attendorn,695.0,,80.0,2.0,False,False,False,2005.0,8.6875
Hagen,Wehringhausen,299.0,550.0,65.0,2.0,False,False,False,1951.0,4.6
Mülheim_an_der_Ruhr,Speldorf,515.0,,74.0,2.0,False,True,False,1900.0,6.95945945945946
Essen,Frohnhausen,580.0,695.0,77.08,3.0,False,False,False,1947.0,7.524649714582252
Düsseldorf,Friedrichstadt,1299.0,1499.0,105.0,3.5,False,False,False,1908.0,12.371428571428572
Bielefeld,Innenstadt,720.0,990.0,90.4,2.0,False,True,False,1993.0,7.9646017699115035
Minden_Lübbecke_Kreis,Minden,1200.0,1520.0,133.0,3.0,True,True,True,2020.0,9.022556390977444
Märkischer_Kreis,Lüdenscheid,369.0,,64.57,3.0,False,False,False,1907.0,5.714728201951371
Hochsauerlandkreis,Arnsberg,600.0,,108.0,3.0,True,False,False,1930.0,5.555555555555555
Düsseldorf,Itter,820.0,1070.0,87.0,3.0,True,False,False,2003.0,9.425287356321839
Bochum,Gleisdreieck,600.0,690.0,72.0,2.0,False,False,False,1963.0,8.333333333333334
Duisburg,Wanheimerort,405.0,585.0,86.0,3.0,True,False,False,1906.0,4.709302325581396
Aachen,Frankenberg,674.0,929.0,59.46,2.0,True,True,False,2017.0,11.335351496804574
Unna_Kreis,Schwerte,850.0,1220.0,140.0,5.0,True,False,False,1980.0,6.071428571428571
Wesel_Kreis,Moers,750.0,,79.0,3.5,True,False,False,1967.0,9.49367088607595
Oberbergischer_Kreis,Radevormwald,337.58,537.58,65.17,3.0,True,False,False,1998.0,5.179990793309805
Bochum,Westenfeld,435.0,,79.0,3.0,True,False,False,1976.0,5.506329113924051
Köln,Kalk,720.0,860.0,60.0,2.0,True,False,False,,12.0
Herne,Herne_Mitte,262.59,345.59,41.03,1.0,False,False,False,1950.0,6.399951255179136
Bielefeld,Senne,448.5,668.5,69.0,3.0,True,False,False,1973.0,6.5
Hagen,Haspe,402.0,588.0,67.0,3.0,True,False,False,1964.0,6.0
Solingen,Gräfrath,595.0,715.0,63.0,2.0,True,False,False,1971.0,9.444444444444445
Herne,Börnig/Holthausen,435.0,570.0,49.0,2.5,True,True,False,1966.0,8.877551020408163
Krefeld,Stadtmitte,370.0,570.0,59.0,3.0,False,False,False,1957.0,6.271186440677966
Coesfeld_Kreis,Havixbeck,600.0,780.0,75.0,3.0,True,True,False,1999.0,8.0
Gelsenkirchen,Hassel,349.0,,53.03,2.5,True,False,False,1963.0,6.581180463888365
Duisburg,Beeck,220.0,295.0,33.0,1.0,False,False,False,1954.0,6.666666666666667
Essen,Bredeney,1999.0,2399.0,210.0,4.0,True,True,False,1972.0,9.519047619047619
Recklinghausen_Kreis,Gladbeck,310.0,400.0,53.0,1.5,False,True,False,1969.0,5.849056603773585
Borken_Kreis,Borken,410.0,,85.0,3.0,True,False,False,1950.0,4.823529411764706
Gelsenkirchen,Schalke,495.0,595.0,80.0,4.0,False,False,False,1967.0,6.1875
Rhein_Erft_Kreis,Bergheim,760.0,960.0,80.0,2.0,False,False,False,1996.0,9.5
Duisburg,Neudorf_Süd,700.0,990.0,94.0,3.0,True,True,False,1992.0,7.446808510638298
Bielefeld,Innenstadt,1045.0,,95.13,3.0,False,False,False,2017.0,10.984967938610323
Essen,Bergerhausen,430.0,570.0,54.0,3.5,False,False,False,,7.962962962962963
Duisburg,Hochheide,396.0,575.8,66.0,3.0,True,False,False,1962.0,6.0
Mönchengladbach,Rheydt,420.0,,59.67,2.0,True,False,False,1966.0,7.038712921065862
Neuss_Rhein_Kreis,Neuss,390.0,460.0,35.0,1.0,False,False,False,1965.0,11.142857142857142
Essen,Holsterhausen,575.0,742.6,68.05,2.0,False,False,False,1917.0,8.449669360764144
Bochum,Gerthe,442.0,,63.33,3.0,True,False,False,1960.0,6.979314700773725
Rheinisch_Bergischer_Kreis,Bergisch_Gladbach,850.0,1100.0,97.0,3.0,True,False,False,2007.0,8.762886597938145
Düsseldorf,Flingern_Nord,1450.0,1600.0,107.3,3.0,True,True,False,2016.0,13.513513513513514
Bonn,Weststadt,950.0,1170.0,71.0,2.5,True,True,False,,13.380281690140846
Aachen,Marschiertor,650.0,870.0,80.8,3.0,False,False,False,1962.0,8.044554455445544
Mönchengladbach,Gladbach,1090.68,1409.76,116.03,4.0,True,True,True,2018.0,9.399982763078514
Recklinghausen_Kreis,Gladbeck,419.0,635.0,62.94,3.0,True,False,False,1964.0,6.657133778201462
Krefeld,Verberg,500.0,600.0,46.0,2.0,False,True,False,1995.0,10.869565217391305
Wuppertal,Vohwinkel,350.0,450.0,40.0,1.0,False,True,False,1960.0,8.75
Duisburg,Obermarxloh,351.72,599.72,72.92,3.0,True,False,False,1998.0,4.823368074602304
Rhein_Erft_Kreis,Pulheim,2005.0,2577.0,184.0,4.0,True,True,False,,10.896739130434783
Mettmann_Kreis,Velbert,610.0,830.0,81.0,4.0,True,False,False,1968.0,7.530864197530864
Remscheid,Lüttringhausen,680.75,852.75,104.73,3.0,True,False,False,1995.0,6.500047741812279
Duisburg,Hochemmerich,333.0,515.0,74.0,3.0,False,False,False,1920.0,4.5
Krefeld,Stadtmitte,395.0,515.0,66.0,2.0,True,False,False,1956.0,5.984848484848484
Gelsenkirchen,Erle,357.84,487.84,49.7,2.0,True,False,False,1951.0,7.199999999999999
Gelsenkirchen,Heßler,340.0,,62.0,3.0,True,False,False,1954.0,5.483870967741935
Ennepe_Ruhr_Kreis,Hattingen,378.0,530.0,56.21,3.0,True,False,False,1955.0,6.724782067247821
Oberhausen,Osterfeld_West,395.0,530.0,57.0,2.5,False,False,False,,6.9298245614035086
Düsseldorf,Flingern_Nord,599.0,669.0,37.0,1.0,False,True,False,1933.0,16.18918918918919
Essen,Frohnhausen,327.4,431.36,54.63,2.0,False,False,False,1928.0,5.993044114955152
Solingen,Solingen_Mitte,329.0,,44.89,2.0,True,False,False,1952.0,7.32902650924482
Gelsenkirchen,Scholven,399.0,,72.0,3.5,True,False,False,1972.0,5.541666666666667
Duisburg,Beeck,800.0,1100.0,130.0,4.0,False,False,False,,6.153846153846154
Krefeld,Fischeln,290.0,475.0,48.35,1.0,False,False,False,,5.997931747673216
Gelsenkirchen,Hassel,370.0,,67.91,3.5,True,False,False,1967.0,5.448387571786188
Duisburg,Hochemmerich,293.0,433.0,63.65,2.0,True,False,False,1914.0,4.603299293008641
Minden_Lübbecke_Kreis,Bad_Oeynhausen,550.0,770.0,100.0,4.0,False,False,False,1950.0,5.5
Köln,Urbach,485.41,715.41,73.66,3.0,True,False,False,1971.0,6.589872386641326
Solingen,Solingen_Mitte,520.0,720.0,74.0,3.0,True,False,False,1968.0,7.027027027027027
Dortmund,Innenstadt,750.0,830.0,74.0,3.0,False,False,False,1952.0,10.135135135135135
Düren_Kreis,Düren,320.0,395.0,45.0,2.0,True,False,False,,7.111111111111111
Dortmund,Hombruch,1120.0,,106.0,3.0,True,False,True,2019.0,10.566037735849056
Essen,Bergerhausen,390.0,490.0,60.0,2.0,True,False,False,,6.5
Wesel_Kreis,Moers,880.0,1150.0,110.0,3.0,True,True,False,1959.0,8.0
Lippe_Kreis,Lage,435.0,575.0,65.0,3.0,True,True,False,1981.0,6.6923076923076925
Bonn,Beuel,1922.47,2294.56,124.03,3.0,True,False,True,2018.0,15.500040312827542
Krefeld,Linn,586.0,826.0,86.0,3.0,True,False,False,1988.0,6.813953488372093
Recklinghausen_Kreis,Datteln,450.0,490.0,80.0,3.5,True,False,False,1982.0,5.625
Recklinghausen_Kreis,Gladbeck,385.0,,74.0,3.0,False,False,False,,5.202702702702703
Dortmund,Innenstadt,379.0,529.0,63.0,2.0,False,False,False,1976.0,6.015873015873016
Wesel_Kreis,Dinslaken,540.0,690.0,78.0,3.0,True,False,False,1995.0,6.923076923076923
Bochum,Weitmar_Mark,575.0,775.0,78.0,3.0,True,True,False,1997.0,7.371794871794871
Düsseldorf,Golzheim,920.0,1150.0,92.0,3.0,True,True,False,1985.0,10.0
Krefeld,Stadtmitte,350.0,420.0,39.0,1.0,False,False,False,,8.974358974358974
Hagen,Emst,439.0,599.0,66.08,3.0,True,False,False,1963.0,6.643462469733656
Hagen,Mittelstadt,368.0,,69.0,3.5,True,False,False,1958.0,5.333333333333333
Köln,Humboldt/Gremberg,597.55,,29.2,1.0,False,False,False,2017.0,20.46404109589041
Herne,Herne_Mitte,200.3,,44.0,1.0,True,False,False,1972.0,4.552272727272728
Duisburg,Hochemmerich,497.0,709.0,79.9,3.0,False,False,False,1952.0,6.220275344180225
Essen,Schonnebeck,499.0,629.0,71.0,2.5,True,False,False,1978.0,7.028169014084507
Steinfurt_Kreis,Rheine,350.0,520.0,56.0,2.0,False,False,False,1977.0,6.25
Bochum,Weitmar_Mitte,401.03,580.03,47.18,2.0,True,False,False,1941.0,8.5
Heinsberg_Kreis,Erkelenz,370.0,,47.0,2.0,False,False,False,1920.0,7.872340425531915
Steinfurt_Kreis,Rheine,510.0,,85.0,3.0,False,False,False,1900.0,6.0
Aachen_Kreis,Roetgen,720.0,995.0,101.63,3.0,False,False,False,2013.0,7.084522286726361
Köln,Porz,749.0,979.0,81.8,2.0,True,True,False,,9.156479217603913
Düsseldorf,Bilk,1050.0,1250.0,94.0,3.5,True,True,False,,11.170212765957446
Düsseldorf,Benrath,807.0,1029.0,66.93,3.5,True,False,True,2019.0,12.057373375168085
Oberbergischer_Kreis,Marienheide,420.0,580.0,65.48,2.0,True,False,False,1981.0,6.414172266340867
Essen,Bedingrade,510.0,743.0,65.83,3.0,True,False,False,1958.0,7.747227707732037
Duisburg,Marxloh,466.0,666.0,66.58,2.0,False,False,False,1961.0,6.99909882847702
Essen,Altenessen_Süd,1100.0,,145.0,5.0,True,False,False,1950.0,7.586206896551724
Ennepe_Ruhr_Kreis,Schwelm,350.0,490.0,56.0,2.0,False,False,False,1900.0,6.25
Borken_Kreis,Ahaus,420.0,,53.4,2.0,True,True,False,2015.0,7.865168539325843
Mülheim_an_der_Ruhr,Speldorf,950.0,1310.0,110.0,3.0,True,False,False,1994.0,8.636363636363637
Essen,Haarzopf,620.0,820.0,76.0,2.0,True,False,False,,8.157894736842104
Düsseldorf,Unterrath,696.9,862.9,69.63,3.0,True,False,False,1967.0,10.00861697544162
Mönchengladbach,Gladbach,750.0,1020.0,109.0,3.0,True,False,False,1923.0,6.8807339449541285
Kleve_Kreis,Kleve,250.0,305.0,45.0,2.0,False,False,False,1965.0,5.555555555555555
Dortmund,Innenstadt,350.0,445.0,46.09,1.5,True,True,False,1994.0,7.593838142764157
Wuppertal,Elberfeld,360.64,485.64,51.52,3.0,False,False,False,1951.0,6.999999999999999
Rheinisch_Bergischer_Kreis,Leichlingen_Rheinland,599.0,809.0,77.0,3.0,True,False,False,1966.0,7.779220779220779
Mönchengladbach,Gladbach,360.0,450.0,45.0,2.0,False,False,False,1955.0,8.0
Märkischer_Kreis,Lüdenscheid,420.0,,70.0,3.0,True,False,False,1956.0,6.0
Recklinghausen_Kreis,Castrop_Rauxel,450.0,,61.0,3.5,True,False,False,1964.0,7.377049180327869
Gelsenkirchen,Bulmke_Hüllen,450.0,570.0,90.0,4.5,False,False,False,1950.0,5.0
Dortmund,Kley,450.0,550.0,40.0,2.0,True,True,False,2010.0,11.25
Bochum,Langendreer,640.0,840.0,80.0,3.5,False,True,False,,8.0
Düsseldorf,Pempelfort,590.0,745.0,53.0,2.0,False,False,False,,11.132075471698114
Borken_Kreis,Gronau_Westfalen,420.0,,60.0,2.0,False,False,False,,7.0
Essen,Steele,338.4,460.6,47.0,1.5,True,False,False,1977.0,7.199999999999999
Ennepe_Ruhr_Kreis,Hattingen,420.0,540.0,70.0,2.5,False,False,False,1953.0,6.0
Recklinghausen_Kreis,Marl,550.0,780.0,98.0,3.5,True,False,False,1953.0,5.612244897959184
Neuss_Rhein_Kreis,Meerbusch,1029.0,1299.0,99.0,3.0,True,False,False,2000.0,10.393939393939394
Soest_Kreis,Soest,585.0,705.0,75.0,3.0,True,False,False,,7.8
Bonn,Poppelsdorf,1600.0,1750.0,125.0,4.0,True,True,False,1891.0,12.8
Steinfurt_Kreis,Rheine,400.98,,91.02,4.0,True,False,False,1977.0,4.405405405405406
Wuppertal,Oberbarmen,755.0,910.0,116.0,3.0,False,False,False,1900.0,6.508620689655173
Wesel_Kreis,Hamminkeln,370.0,550.0,74.0,3.5,True,False,False,1968.0,5.0
Rhein_Erft_Kreis,Brühl,995.0,1245.0,107.0,4.0,False,False,False,,9.299065420560748
Unna_Kreis,Selm,554.4,754.4,77.0,3.0,True,False,False,2007.0,7.199999999999999
Ennepe_Ruhr_Kreis,Ennepetal,695.0,895.0,106.68,3.5,False,False,False,1907.0,6.514810648668916
Wuppertal,Elberfeld,349.0,349.0,39.83,1.0,False,True,False,1996.0,8.762239517951294
Duisburg,Bergheim,191.15,303.15,38.23,1.0,False,False,False,1951.0,5.000000000000001
Dortmund,Kley,496.0,642.0,62.0,3.0,True,False,False,1964.0,8.0
Märkischer_Kreis,Altena,665.0,865.0,120.21,4.0,False,False,False,1900.0,5.531985691706181
Gelsenkirchen,Beckhausen,527.4,696.16,70.32,3.0,True,False,False,1968.0,7.5
Herford_Kreis,Spenge,475.0,,85.0,3.0,False,True,False,1996.0,5.588235294117647
Herne,Unser_Fritz/Crange,229.0,362.34,42.36,3.0,False,False,False,,5.40604343720491
Dortmund,Hörde,350.0,460.0,55.0,2.5,False,False,False,1960.0,6.363636363636363
Aachen,Adalbertsteinweg,700.0,895.0,90.0,3.0,True,True,False,,7.777777777777778
Wesel_Kreis,Moers,445.0,623.0,46.01,2.5,True,True,False,2014.0,9.671810475983483
Herne,Wanne,303.3,481.7,59.0,3.0,False,False,False,1929.0,5.140677966101695
Düren_Kreis,Düren,330.0,,50.0,2.0,False,False,False,1962.0,6.6
Recklinghausen_Kreis,Gladbeck,380.0,460.0,56.0,2.5,False,False,False,1978.0,6.785714285714286
Bielefeld,Gadderbaum,465.0,596.0,70.04,3.0,True,False,False,1960.0,6.6390633923472295
Köln,Deutz,685.0,810.0,53.0,2.0,True,True,False,1960.0,12.924528301886792
Bochum,Kornharpen/Voede_Abzweig,402.0,,60.06,2.0,True,False,False,1963.0,6.693306693306693
Minden_Lübbecke_Kreis,Lübbecke,900.0,,102.0,3.0,True,False,False,2018.0,8.823529411764707
Bonn,Beuel,760.0,980.0,77.6,3.0,True,False,False,2000.0,9.793814432989691
Duisburg,Rumeln_Kaldenhausen,450.0,,69.0,2.0,True,False,False,1976.0,6.521739130434782
Paderborn_Kreis,Paderborn,243.9,323.9,54.08,2.0,False,True,False,1982.0,4.509985207100592
Düsseldorf,Golzheim,1400.0,,122.0,3.0,True,False,False,1955.0,11.475409836065573
Gelsenkirchen,Scholven,384.0,499.0,52.66,2.0,True,False,False,1995.0,7.292062286365363
Duisburg,Neudorf_Süd,493.0,653.0,58.0,2.0,True,False,False,1999.0,8.5
Bonn,Beuel,2049.88,2446.6,132.24,3.0,True,False,True,2018.0,15.501209921355112
Herne,Unser_Fritz/Crange,349.0,,52.65,3.0,False,False,False,1952.0,6.628679962013296
Düsseldorf,Lichtenbroich,570.0,,57.0,2.0,False,False,False,,10.0
Düsseldorf,Pempelfort,1100.0,1220.0,95.0,3.0,True,False,False,1952.0,11.578947368421053
Krefeld,Cracau,450.0,600.0,60.25,3.0,False,False,False,2008.0,7.468879668049793
Dortmund,Eving,420.0,568.0,51.24,3.0,False,False,False,1953.0,8.19672131147541
Duisburg,Fahrn,290.0,415.0,56.0,2.5,False,False,False,,5.178571428571429
Krefeld,Cracau,380.0,,58.0,2.0,False,False,False,,6.551724137931035
Neuss_Rhein_Kreis,Grevenbroich,423.0,628.0,57.0,2.0,True,False,False,1968.0,7.421052631578948
Rhein_Sieg_Kreis,Königswinter,650.0,830.0,93.0,3.0,True,True,False,1985.0,6.989247311827957
Düsseldorf,Friedrichstadt,1390.0,1630.0,110.0,4.0,True,True,False,,12.636363636363637
Dortmund,Barop,550.0,750.0,74.0,3.0,True,False,False,1998.0,7.4324324324324325
Märkischer_Kreis,Altena,376.2,528.2,68.4,3.0,True,False,False,1961.0,5.499999999999999
Bielefeld,Innenstadt,410.0,530.0,26.1,1.0,False,True,False,2016.0,15.708812260536398
Recklinghausen_Kreis,Recklinghausen,423.45,685.45,75.87,3.5,True,False,False,1982.0,5.581257413997627
Viersen_Kreis,Tönisvorst,1050.0,1450.0,121.23,5.0,True,True,False,1974.0,8.661222469685722
Recklinghausen_Kreis,Marl,391.2,508.39,60.94,4.0,False,False,False,,6.419428946504759
Solingen,Gräfrath,355.0,465.0,43.0,1.0,False,False,False,1965.0,8.255813953488373
Gelsenkirchen,Altstadt,240.0,307.0,30.0,1.0,False,False,False,1960.0,8.0
Bielefeld,Innenstadt,712.0,862.0,89.0,4.0,False,False,False,,8.0
Bielefeld,Sennestadt,595.0,820.0,90.0,3.0,True,True,False,1969.0,6.611111111111111
Solingen,Ohligs/Aufderhöhe/Merscheid,799.0,999.0,106.0,2.5,True,False,False,1938.0,7.537735849056604
Minden_Lübbecke_Kreis,Minden,525.0,775.0,87.0,3.0,True,False,False,,6.0344827586206895
Wesel_Kreis,Dinslaken,385.0,500.0,55.0,2.5,False,False,False,,7.0
Herford_Kreis,Bünde,762.3,,121.0,4.0,True,False,False,1993.0,6.3
Düsseldorf,Oberbilk,563.6,,54.0,2.0,True,False,False,1988.0,10.437037037037037
Recklinghausen_Kreis,Haltern_am_See,372.0,507.0,62.0,2.0,False,False,False,1966.0,6.0
Mettmann_Kreis,Haan,395.0,,34.0,2.0,False,False,False,1995.0,11.617647058823529
Mönchengladbach,Eicken,519.0,,70.0,3.0,True,False,False,1966.0,7.414285714285715
Duisburg,Rahm,348.0,538.0,58.0,2.0,False,False,False,1960.0,6.0
Wuppertal,Elberfeld,195.0,330.0,30.0,1.0,False,False,False,1990.0,6.5
Köln,Holweide,400.0,545.0,27.0,1.0,False,False,False,,14.814814814814815
Aachen,Burtscheider_Abtei,650.0,820.0,80.0,2.5,True,True,False,,8.125
Wesel_Kreis,Kamp_Lintfort,1518.0,1810.0,126.5,3.0,True,False,True,2020.0,12.0
Rhein_Sieg_Kreis,Rheinbach,795.0,995.0,115.0,4.0,True,False,False,2005.0,6.913043478260869
Siegen_Wittgenstein_Kreis,Hilchenbach,550.0,850.0,105.5,4.0,True,False,False,,5.213270142180095
Bielefeld,Heepen,520.0,,90.0,2.5,True,False,False,1964.0,5.777777777777778
Essen,Katernberg,390.6,579.6,52.08,2.0,True,False,False,1952.0,7.500000000000001
Essen,Bochold,420.0,549.0,49.0,1.0,False,True,True,2018.0,8.571428571428571
Viersen_Kreis,Viersen,441.0,631.0,59.05,2.0,True,False,False,1993.0,7.468247248094835
Höxter_Kreis,Bad_Driburg,324.0,,66.0,3.0,True,False,False,1967.0,4.909090909090909
Märkischer_Kreis,Plettenberg,420.0,,70.0,3.0,False,False,False,1929.0,6.0
Bonn,Friesdorf,495.0,595.0,32.0,2.0,False,True,False,,15.46875
Duisburg,Hochemmerich,330.0,480.0,61.04,3.0,False,False,False,1972.0,5.406290956749673
Rhein_Sieg_Kreis,Troisdorf,545.0,725.0,71.0,3.0,True,True,False,1984.0,7.676056338028169
Rheinisch_Bergischer_Kreis,Rösrath,970.0,1150.0,95.0,3.5,True,False,False,,10.210526315789474
Herne,Sodingen,349.0,,59.08,2.5,True,False,False,1912.0,5.9072444143534195
Siegen_Wittgenstein_Kreis,Siegen,595.0,755.0,69.0,3.0,True,False,False,1980.0,8.623188405797102
Lippe_Kreis,Detmold,425.0,635.0,69.96,2.0,True,False,False,,6.074899942824472
Wuppertal,Elberfeld_West,400.0,630.0,70.71,3.0,True,False,False,1965.0,5.656908499505021
Mettmann_Kreis,Ratingen,840.0,1065.0,80.63,4.0,True,False,False,1997.0,10.417958576212328
Bielefeld,Ubbedissen,828.0,1128.0,138.0,4.0,True,True,False,,6.0
Düsseldorf,Unterbilk,495.0,585.0,28.0,1.0,False,True,False,1963.0,17.678571428571427
Mönchengladbach,Hardterbroich_Pesch,548.0,748.0,75.0,2.0,True,False,False,1993.0,7.306666666666667
Herne,Wanne,356.25,531.25,57.0,2.0,False,False,False,1926.0,6.25
